Condition  Subject  Replication  Time    Moment 
    1    4    5    0.1387    8.9723
    1    4    5    0.1426    7.0670
    1    4    5    0.1465    3.4587
    1    4    5    0.1504    3.5484
    1    4    5    0.1543   10.6451
    1    4    5    0.1582    8.0151
    1    4    5    0.1621    3.8019
    1    4    5    0.1660    6.4118
    1    4    5    0.1699    7.8622
    1    4    5    0.1738   14.3506
    1    4    5    0.1777    4.0803
    1    4    5    0.1816   11.4501
    1    4    5    0.1855   10.1260
    1    4    5    0.1895   10.9447
    1    4    5    0.1934   14.2097
    1    4    5    0.1973    3.6255
    1    4    5    0.2012    9.3552
    1    4    5    0.2051   10.6567
    1    4    5    0.2090   15.0622
    1    4    5    0.2129    9.8902
    1    4    5    0.2168    5.3276
    1    4    5    0.2207    7.8334
    1    4    5    0.2246   12.3520
    1    4    5    0.2285   14.2947
    1    4    5    0.2324    6.8521
    1    4    5    0.2363    5.0400
    1    4    5    0.2402    6.7037
    1    4    5    0.2441    3.7190
    1    4    5    0.2480    6.6907
    1    4    5    0.2520   15.7892
    1    4    5    0.2559    4.1668
    1    4    5    0.2598    9.1192
    1    4    5    0.2637    4.6397
    1    4    5    0.2676    3.5036
    1    4    5    0.2715    5.7028
    1    4    5    0.2754    6.9724
    1    4    5    0.2793    3.0004
    1    4    5    0.2832    5.3898
    1    4    5    0.2871    1.5790
    1    4    5    0.2910    2.0707
    1    4    5    0.2949    0.2276
    1    4    5    0.2988   -0.8183
    1    4    5    0.3027    4.2334
    1    4    5    0.3066   -2.5181
    1    4    5    0.3105    5.8022
    1    4    5    0.3145   -1.4580
    1    4    5    0.3184    1.6362
    1    4    5    0.3223    3.4389
    1    4    5    0.3262    3.8264
    1    4    5    0.3301   -1.9187
    1    4    5    0.3340    0.2554
    1    4    5    0.3379    0.0405
    1    4    5    0.3418    5.7003
    1    4    5    0.3457    6.4261
    1    4    5    0.3496    5.5468
    1    4    5    0.3535    5.9562
    1    4    5    0.3574    2.8888
    1    4    5    0.3613    1.5807
    1    4    5    0.3652    6.5863
    1    4    5    0.3691    1.1640
    1    4    5    0.3730    6.0531
    1    4    5    0.3770    4.8947
    1    4    5    0.3809    2.8655
    1    4    5    0.3848    3.2002
    1    4    5    0.3887    3.8314
    1    4    5    0.3926    5.9955
    1    4    5    0.3965   -0.1584
    1    4    5    0.4004    1.1714
    1    4    5    0.4043    4.1346
    1    4    5    0.4082    5.4202
    1    4    5    0.4121    3.5602
    1    4    5    0.4160    9.5443
    1    4    5    0.4199    4.1363
    1    4    5    0.4238    6.2713
    1    4    5    0.4277    2.2250
    1    4    5    0.4316    1.9267
    1    4    5    0.4355   -0.1109
    1    4    5    0.4395    3.9968
    1    4    5    0.4434    5.8152
    1    4    5    0.4473    8.5493
    1    4    5    0.4512    2.8348
    1    4    5    0.4551    0.4802
    1    4    5    0.4590    3.8432
    1    4    5    0.4629    2.3972
    1    4    5    0.4668    8.4165
    1    4    5    0.4707    5.5527
    1    4    5    0.4746   13.3285
    1    4    5    0.4785   15.6956
    1    4    5    0.4824    6.3977
    1    4    5    0.4863    7.4515
    1    4    5    0.4902   14.4550
    1    4    5    0.4941   10.4680
    1    4    5    0.4980   11.1029
    1    4    5    0.5020   13.3328
    1    4    5    0.5059   15.0905
    1    4    5    0.5098    0.9918
    1    4    5    0.5137   14.6529
    1    4    5    0.5176   14.1014
    1    4    5    0.5215   11.2595
    1    4    5    0.5254   17.9214
    1    4    5    0.5293   14.7019
    1    4    5    0.5332   17.4325
    1    4    5    0.5371   17.4777
    1    4    5    0.5410   23.7224
    1    4    5    0.5449   18.1965
    1    4    5    0.5488   18.3707
    1    4    5    0.5527   16.2125
    1    4    5    0.5566   20.6154
    1    4    5    0.5605   14.8749
    1    4    5    0.5645   18.1581
    1    4    5    0.5684   10.2639
    1    4    5    0.5723   16.0822
    1    4    5    0.5762   18.9325
    1    4    5    0.5801   16.7011
    1    4    5    0.5840   14.2909
    1    4    5    0.5879   10.5338
    1    4    5    0.5918    8.7951
    1    4    5    0.5957   18.3822
    1    4    5    0.5996   15.2615
    1    4    5    0.6035   13.8179
    1    4    5    0.6074   14.5032
    1    4    5    0.6113   11.5210
    1    4    5    0.6152    9.5452
    1    4    5    0.6191   11.8432
    1    4    5    0.6230    6.9242
    1    4    5    0.6270    2.8250
    1    4    5    0.6309    3.0273
    1    4    5    0.6348    5.2109
    1    4    5    0.6387    0.9113
    1    4    5    0.6426    7.3673
    1    4    5    0.6465    4.1040
    1    4    5    0.6504    4.8122
    1    4    5    0.6543    6.5097
    1    4    5    0.6582    4.4480
    1    4    5    0.6621    7.3115
    1    4    5    0.6660    7.6829
    1    4    5    0.6699    8.5500
    1    4    5    0.6738   12.4143
    1    4    5    0.6777   12.8225
    1    4    5    0.6816   12.2125
    1    4    5    0.6855   12.1953
    1    4    5    0.6895    5.7940
    1    4    5    0.6934    8.4249
    1    4    5    0.6973   13.2095
    1    4    5    0.7012    6.1328
    1    4    5    0.7051   10.4359
    1    4    5    0.7090    8.0344
    1    4    5    0.7129   12.4774
    1    4    5    0.7168    8.5097
    1    4    5    0.7207    8.1305
    1    4    5    0.7246    9.8520
    1    4    5    0.7285   11.3779
    1    4    5    0.7324   12.8441
    1    4    5    0.7363    8.6300
    1    4    5    0.7402    9.7337
    1    4    5    0.7441   14.5694
    1    4    5    0.7480   12.2998
    1    4    5    0.7520   14.4683
    1    4    5    0.7559    8.8611
    1    4    5    0.7598   10.5506
    1    4    5    0.7637    6.6280
    1    4    5    0.7676    8.0454
    1    4    5    0.7715    9.0874
    1    4    5    0.7754    9.7924
    1    4    5    0.7793   12.2369
    1    4    5    0.7832   10.2174
    1    4    5    0.7871   10.3102
    1    4    5    0.7910    1.7377
    1    4    5    0.7949    9.7362
    1    4    5    0.7988   13.1979
    1    4    5    0.8027    0.4863
    1    4    5    0.8066    1.5352
    1    4    5    0.8105    5.5549
    1    4    5    0.8145    4.5758
    1    4    5    0.8184    3.6729
    1    4    5    0.8223    6.1746
    1    4    5    0.8262    5.2327
    1    4    5    0.8301    2.6798
    1    4    5    0.8340    4.2808
    1    4    5    0.8379    5.3722
    1    4    5    0.8418    7.0565
    1    4    5    0.8457    6.1565
    1    4    5    0.8496    7.7260
    1    4    5    0.8535    4.1250
    1    4    5    0.8574    7.3658
    1    4    5    0.8613    8.5207
    1    4    5    0.8652    7.9602
    1    4    5    0.8691    7.2054
    1    4    5    0.8730    8.0864
    1    4    5    0.8770    4.9997
    1    4    5    0.8809    7.4503
    1    4    5    0.8848    2.1313
    1    4    5    0.8887    4.3833
    1    4    5    0.8926    5.3447
    1    4    5    0.8965    8.2933
    1    4    5    0.9004    6.0183
    1    4    5    0.9043    6.1708
    1    4    5    0.9082   11.3745
    1    4    5    0.9121    8.9489
    1    4    5    0.9160    2.5243
    1    4    5    0.9199    5.9371
    1    4    5    0.9238    8.4407
    1    4    5    0.9277    6.9432
    1    4    5    0.9316    8.5611
    1    4    5    0.9355   13.8845
    1    4    5    0.9395   -0.0680
    1    4    5    0.9434    4.8405
    1    4    5    0.9473    2.8779
    1    4    5    0.9512    7.0241
    1    4    5    0.9551    5.8200
    1    4    5    0.9590    9.8133
    1    4    5    0.9629    5.6605
    1    4    5    0.9668    7.2205
    1    4    5    0.9707   10.0296
    1    4    5    0.9746    2.2978
    1    4    5    0.9785    7.3194
    1    4    5    0.9824    5.8909
    1    4    5    0.9863    8.1409
    1    4    5    0.9902    6.5481
    1    4    5    0.9941    4.7453
    1    4    5    0.9980    4.0996
    1    4    6    0.0020    0.1431
    1    4    6    0.0059    0.8377
    1    4    6    0.0098   -2.9385
    1    4    6    0.0137    1.1381
    1    4    6    0.0176   -2.1624
    1    4    6    0.0215   -2.3602
    1    4    6    0.0254    1.3989
    1    4    6    0.0293    9.3934
    1    4    6    0.0332    6.0510
    1    4    6    0.0371    3.1850
    1    4    6    0.0410    5.3838
    1    4    6    0.0449   -1.1454
    1    4    6    0.0488   -1.9314
    1    4    6    0.0527    2.2834
    1    4    6    0.0566    1.5437
    1    4    6    0.0605    1.1055
    1    4    6    0.0645    6.2695
    1    4    6    0.0684   -1.3580
    1    4    6    0.0723    1.8553
    1    4    6    0.0762    2.1018
    1    4    6    0.0801   -7.2147
    1    4    6    0.0840    2.4404
    1    4    6    0.0879    1.9353
    1    4    6    0.0918   -3.7884
    1    4    6    0.0957   -4.7702
    1    4    6    0.0996   -3.8510
    1    4    6    0.1035   -3.3620
    1    4    6    0.1074   -5.9331
    1    4    6    0.1113   -2.7397
    1    4    6    0.1152   -3.9439
    1    4    6    0.1191   -1.1843
    1    4    6    0.1230    4.8280
    1    4    6    0.1270   -3.4049
    1    4    6    0.1309   -0.7776
    1    4    6    0.1348    8.4232
    1    4    6    0.1387    5.9987
    1    4    6    0.1426    4.3980
    1    4    6    0.1465    3.3383
    1    4    6    0.1504    3.8571
    1    4    6    0.1543    5.0678
    1    4    6    0.1582    9.2819
    1    4    6    0.1621    7.0090
    1    4    6    0.1660    8.2133
    1    4    6    0.1699    5.7686
    1    4    6    0.1738   10.8831
    1    4    6    0.1777   13.6204
    1    4    6    0.1816   10.4154
    1    4    6    0.1855   15.8520
    1    4    6    0.1895    7.2562
    1    4    6    0.1934   13.5177
    1    4    6    0.1973   11.7285
    1    4    6    0.2012   13.4139
    1    4    6    0.2051   12.3331
    1    4    6    0.2090   13.2774
    1    4    6    0.2129   22.4738
    1    4    6    0.2168   16.7109
    1    4    6    0.2207   17.0548
    1    4    6    0.2246   22.8486
    1    4    6    0.2285   15.7777
    1    4    6    0.2324   17.4706
    1    4    6    0.2363   22.3422
    1    4    6    0.2402   16.6062
    1    4    6    0.2441   20.4081
    1    4    6    0.2480   13.9948
    1    4    6    0.2520   15.2481
    1    4    6    0.2559   13.4887
    1    4    6    0.2598   10.6291
    1    4    6    0.2637   11.0149
    1    4    6    0.2676   14.2876
    1    4    6    0.2715   16.2762
    1    4    6    0.2754   14.7136
    1    4    6    0.2793   10.5339
    1    4    6    0.2832   10.8293
    1    4    6    0.2871   10.3715
    1    4    6    0.2910   10.8655
    1    4    6    0.2949    6.8153
    1    4    6    0.2988    5.4087
    1    4    6    0.3027    8.3646
    1    4    6    0.3066    5.6393
    1    4    6    0.3105    5.0933
    1    4    6    0.3145    1.4483
    1    4    6    0.3184    3.3246
    1    4    6    0.3223    6.2673
    1    4    6    0.3262    7.1410
    1    4    6    0.3301    2.0227
    1    4    6    0.3340    0.4811
    1    4    6    0.3379   10.5809
    1    4    6    0.3418    1.3577
    1    4    6    0.3457   -1.2726
    1    4    6    0.3496    2.9748
    1    4    6    0.3535    1.6423
    1    4    6    0.3574    3.5136
    1    4    6    0.3613    3.6567
    1    4    6    0.3652    3.2905
    1    4    6    0.3691    3.1837
    1    4    6    0.3730    2.8894
    1    4    6    0.3770   -3.6850
    1    4    6    0.3809    1.6901
    1    4    6    0.3848    3.9099
    1    4    6    0.3887    1.3079
    1    4    6    0.3926    0.1704
    1    4    6    0.3965   -6.2935
    1    4    6    0.4004   -0.0645
    1    4    6    0.4043    0.3197
    1    4    6    0.4082   -1.0760
    1    4    6    0.4121   -3.3075
    1    4    6    0.4160   -4.1299
    1    4    6    0.4199    4.2055
    1    4    6    0.4238   -0.8060
    1    4    6    0.4277    0.6514
    1    4    6    0.4316   -4.2358
    1    4    6    0.4355   -1.1961
    1    4    6    0.4395   -3.4231
    1    4    6    0.4434   -1.9243
    1    4    6    0.4473    0.6997
    1    4    6    0.4512    4.0048
    1    4    6    0.4551   -0.1441
    1    4    6    0.4590   -1.7085
    1    4    6    0.4629    3.5347
    1    4    6    0.4668    0.9015
    1    4    6    0.4707   -5.5884
    1    4    6    0.4746    4.9078
    1    4    6    0.4785    1.7414
    1    4    6    0.4824   -4.3211
    1    4    6    0.4863    2.0740
    1    4    6    0.4902    1.7430
    1    4    6    0.4941    3.6432
    1    4    6    0.4980   -4.1343
    1    4    6    0.5020    5.1196
    1    4    6    0.5059    1.2020
    1    4    6    0.5098    6.8309
    1    4    6    0.5137    4.8657
    1    4    6    0.5176   -0.6933
    1    4    6    0.5215    5.6801
    1    4    6    0.5254    6.6764
    1    4    6    0.5293    7.7907
    1    4    6    0.5332   12.0549
    1    4    6    0.5371    3.5899
    1    4    6    0.5410    4.3582
    1    4    6    0.5449   10.3856
    1    4    6    0.5488    8.5725
    1    4    6    0.5527   15.7388
    1    4    6    0.5566   12.0747
    1    4    6    0.5605   13.5655
    1    4    6    0.5645   12.1289
    1    4    6    0.5684   11.0544
    1    4    6    0.5723   13.2168
    1    4    6    0.5762    9.6450
    1    4    6    0.5801   12.4591
    1    4    6    0.5840   15.2270
    1    4    6    0.5879    8.1620
    1    4    6    0.5918    9.0564
    1    4    6    0.5957   10.5639
    1    4    6    0.5996    6.8702
    1    4    6    0.6035    6.8596
    1    4    6    0.6074    7.4934
    1    4    6    0.6113    2.1849
    1    4    6    0.6152    3.8007
    1    4    6    0.6191    0.2703
    1    4    6    0.6230    3.7159
    1    4    6    0.6270    3.2133
    1    4    6    0.6309    4.9392
    1    4    6    0.6348   -0.2841
    1    4    6    0.6387    4.8308
    1    4    6    0.6426   -1.6459
    1    4    6    0.6465   -2.8111
    1    4    6    0.6504   -4.1811
    1    4    6    0.6543   -8.6073
    1    4    6    0.6582   -1.9784
    1    4    6    0.6621   -2.8910
    1    4    6    0.6660   -6.4964
    1    4    6    0.6699    0.5070
    1    4    6    0.6738   -2.8919
    1    4    6    0.6777    3.8536
    1    4    6    0.6816    2.1364
    1    4    6    0.6855   -0.4042
    1    4    6    0.6895    3.0464
    1    4    6    0.6934    3.2396
    1    4    6    0.6973    2.9694
    1    4    6    0.7012    0.1963
    1    4    6    0.7051    2.6929
    1    4    6    0.7090   -3.7120
    1    4    6    0.7129    0.6253
    1    4    6    0.7168    2.4072
    1    4    6    0.7207   -4.5665
    1    4    6    0.7246    6.6614
    1    4    6    0.7285    4.6230
    1    4    6    0.7324    3.6445
    1    4    6    0.7363    4.3682
    1    4    6    0.7402    2.7733
    1    4    6    0.7441    4.6247
    1    4    6    0.7480   -2.6904
    1    4    6    0.7520    1.8718
    1    4    6    0.7559   -5.8404
    1    4    6    0.7598    2.7372
    1    4    6    0.7637   -1.9877
    1    4    6    0.7676   -2.1988
    1    4    6    0.7715    1.9162
    1    4    6    0.7754   -9.6459
    1    4    6    0.7793   -2.2296
    1    4    6    0.7832   -4.3129
    1    4    6    0.7871   -4.6660
    1    4    6    0.7910   -8.1513
    1    4    6    0.7949   -7.0949
    1    4    6    0.7988   -4.4211
    1    4    6    0.8027   -3.8686
    1    4    6    0.8066   -9.3656
    1    4    6    0.8105   -7.0745
    1    4    6    0.8145  -10.3206
    1    4    6    0.8184   -8.8036
    1    4    6    0.8223  -10.6609
    1    4    6    0.8262   -5.3018
    1    4    6    0.8301   -7.4151
    1    4    6    0.8340  -10.3073
    1    4    6    0.8379   -8.6693
    1    4    6    0.8418  -13.1682
    1    4    6    0.8457   -8.1352
    1    4    6    0.8496   -7.3115
    1    4    6    0.8535  -13.5009
    1    4    6    0.8574   -4.2672
    1    4    6    0.8613  -13.9572
    1    4    6    0.8652  -10.2634
    1    4    6    0.8691  -11.9428
    1    4    6    0.8730   -1.4354
